"MenuItemID","Restaurant","Food_Category", Item_Name_2012,"Item_Description_2012","Serving_Size_2012","Serving_Size_text_2012","Serving_Size_Unit_2012","Serving_Size_household_2012","Calories_2012","Total_Fat_2012","Saturated_Fat_2012","Trans_Fat_2012","Cholesterol_2012","Sodium_2012","Potassium_2012","Carbohydrates_2012","Dietary_Fiber_2012","Sugar_2012","Protein_2012","Calories_text_2012","Total_Fat_text_2012","Saturated_Fat_text_2012","Trans_Fat_text_2012","Cholesterol_text_2012","Sodium_text_2012","Potassium_text_2012","Carbohydrates_text_2012","Dietary_Fiber_text_2012","Sugar_text_2012","Protein_text_2012","Kids_Meal_2012","Limited_Time_Offer_2012","Regional_2012","Shareable_2012"
"14505","Dairy Queen","Beverages","Sierra Mist, Small","Sierra Mist, Small, 487 g","16","","fl oz*","","170","0","0","0","0","45","","43","0","43","0","","","","","","","","","","","","0","0","0","0"
"14506","Dairy Queen","Beverages","Sprite, Large","Sprite, Large, 973 g","33","","fl oz*","","310","0","0","0","0","75","","84","0","84","0","","","","","","","","","","","","0","0","0","0"
"14507","Dairy Queen","Beverages","Sprite, Medium","Sprite, Medium, 639 g","22","","fl oz*","","200","0","0","0","0","50","","55","0","55","0","","","","","","","","","","","","0","0","0","0"
"14508","Dairy Queen","Beverages","Sprite, Small","Sprite, Small, 487 g","16","","fl oz*","","150","0","0","0","0","40","","42","0","42","0","","","","","","","","","","","","0","0","0","0"
"14509","Dairy Queen","Beverages","Cappuccino MooLatte, Large","Cappuccino MooLatte, Large, 620 g","21","","fl oz*","","710","23","17","1","55","260","","106","0","93","13","","","","","","","","","","","","0","0","0","0"
"1451","Long John Silver's","Soup","Broccoli Cheese Soup","Broccoli Cheese Soup, Sides, 1 Bowl","210","","g","","220","18","8","0","30","650","","8","1","2","5","","","","","","","","","","","","0","0","0","0"
"14510","Dairy Queen","Beverages","Cappuccino MooLatte, Medium","Cappuccino MooLatte, Medium, 469 g","16","","fl oz*","","570","19","15","0.5","45","200","","84","0","73","10","","","","","","","","","","","","0","0","0","0"
"14511","Dairy Queen","Beverages","Cappuccino MooLatte, Small","Cappuccino MooLatte, Small, 371 g","13","","fl oz*","","450","16","12","0.5","30","150","","65","0","58","8","","","","","","","","","","","","0","0","0","0"
"14512","Dairy Queen","Beverages","Caramel MooLatte, Large","Caramel MooLatte, Large, 383 g","13","","fl oz*","","690","23","18","1","55","330","","107","0","77","13","","","","","","","","","","","","0","0","0","0"
"14513","Dairy Queen","Beverages","Caramel MooLatte, Medium","Caramel MooLatte, Medium, 483 g","16","","fl oz*","","650","20","15","0.5","45","250","","103","0","81","10","","","","","","","","","","","","0","0","0","0"
"14514","Dairy Queen","Beverages","Caramel MooLatte, Small","Caramel MooLatte, Small, 385 g","13","","fl oz*","","520","16","13","0.5","35","190","","82","0","64","8","","","","","","","","","","","","0","0","0","0"
"14515","Dairy Queen","Beverages","French Vanilla MooLatte, Large","French Vanilla MooLatte, Large, 642 g","22","","fl oz*","","780","22","16","1","50","240","","129","0","108","12","","","","","","","","","","","","0","0","0","0"
"14516","Dairy Queen","Beverages","French Vanilla MooLatte, Medium","French Vanilla MooLatte, Medium, 487 g","16","","fl oz*","","630","19","14","0.5","40","190","","101","0","84","10","","","","","","","","","","","","0","0","0","0"
"14517","Dairy Queen","Beverages","French Vanilla MooLatte, Small","French Vanilla MooLatte, Small, 389 g","13","","fl oz*","","500","15","12","0.5","30","150","","80","0","67","8","","","","","","","","","","","","0","0","0","0"
"14518","Dairy Queen","Beverages","Mocha MooLatte, Large","Mocha MooLatte, Large, 633 g","21","","fl oz*","","820","31","18","1","50","310","","121","0","105","13","","","","","","","","","","","","0","0","0","0"
"14519","Dairy Queen","Beverages","Mocha MooLatte, Medium","Mocha MooLatte, Medium, 482 g","16","","fl oz*","","660","25","16","0.5","40","250","","96","0","83","11","","","","","","","","","","","","0","0","0","0"
"1452","Panera Bread","Soup","Baked Potato","Baked Potato","377","","g","","350","21","13","1","70","1180","","33","3","7","9","","","","","","","","","","","","0","0","0","0"
"14520","Dairy Queen","Beverages","Mocha MooLatte, Small","Mocha MooLatte, Small, 377 g","13","","fl oz*","","500","19","13","0.5","30","170","","74","0","65","8","","","","","","","","","","","","0","0","0","0"
"14521","Dairy Queen","Beverages","Berry Banana Squeeze, 392 g","Berry Banana Squeeze, Orange Julius Premium Fruit Smoothie, 392 g","12","","fl oz","","220","0","0","0","0","5","","55","2","49","0","","","","","","","","","","","","0","0","0","0"
"14522","Dairy Queen","Beverages","Berry Banana Squeeze, 587 g","Berry Banana Squeeze, Orange Julius Premium Fruit Smoothie, 587 g","20","","fl oz","","320","0","0","0","0","10","","82","4","71","1","","","","","","","","","","","","0","0","0","0"
"14523","Dairy Queen","Beverages","Berry Banana Squeeze, 816 g","Berry Banana Squeeze, Orange Julius Premium Fruit Smoothie, 816 g","32","","fl oz","","460","0","0","0","0","15","","118","5","102","1","","","","","","","","","","","","0","0","0","0"
"14524","Dairy Queen","Beverages","Pineapple Berry Daylight, Light, 329 g","Pineapple Berry Daylight, Light, Orange Julius Premium Fruit Smoothie, 329 g","12","","fl oz","","110","0","0","0","5","45","","27","1","20","1","","","","","","","","","","","","0","0","0","0"
"14525","Dairy Queen","Beverages","Pineapple Berry Daylight, Light, 880 g","Pineapple Berry Daylight, Light, Orange Julius Premium Fruit Smoothie, 880 g","32","","fl oz","","310","0","0","0","5","90","","75","4","58","2","","","","","","","","","","","","0","0","0","0"
"14526","Dairy Queen","Beverages","Strawberry Delight, Light, 313 g","Strawberry Delight, Light, Orange Julius Premium Fruit Smoothie, 313 g","12","","fl oz","","110","0","0","0","5","45","","27","2","20","1","","","","","","","","","","","","0","0","0","0"
"14527","Dairy Queen","Beverages","Strawberry Delight, Light, 562 g","Strawberry Delight, Light, Orange Julius Premium Fruit Smoothie, 562 g","20","","fl oz","","250","0","0","0","5","75","","60","3","47","2","","","","","","","","","","","","0","0","0","0"
"14528","Dairy Queen","Beverages","Mango Julius Original, 437 g","Mango Julius Original, 437 g","16","","fl oz","","250","0","0","0","0","30","","67","1","64","0","","","","","","","","","","","","0","0","0","0"
"14529","Dairy Queen","Beverages","Mango Julius Original, 546 g","Mango Julius Original, 546 g","20","","fl oz","","310","0","0","0","0","40","","84","1","81","1","","","","","","","","","","","","0","0","0","0"
"1453","Panera Bread","Soup","Baked Potato, You Pick Two","Baked Potato, You Pick Two","272","","g","","250","15","9","0.5","50","850","","24","2","5","7","","","","","","","","","","","","0","0","0","0"
"14530","Dairy Queen","Beverages","Mango Julius Original, 874 g","Mango Julius Original, 874 g","32","","fl oz","","500","0","0","0","0","60","","134","2","129","1","","","","","","","","","","","","0","0","0","0"
"14531","Dairy Queen","Beverages","Orange Julius Original, 458 g","Orange Julius Original, 458 g","16","","fl oz","","230","0","0","0","0","30","","61","0","59","0","","","","","","","","","","","","0","0","0","0"
"14532","Dairy Queen","Beverages","Orange Julius Original, 572 g","Orange Julius Original, 572 g","20","","fl oz","","290","0","0","0","0","35","","77","0","74","0","","","","","","","","","","","","0","0","0","0"
"14533","Dairy Queen","Beverages","Orange Julius Original, 916 g","Orange Julius Original, 916 g","32","","fl oz","","470","0","0","0","0","55","","123","0","118","0","","","","","","","","","","","","0","0","0","0"
"14534","Dairy Queen","Beverages","Pina Colada Julius Original, 441 g","Pina Colada Julius Original, 441 g","16","","fl oz","","330","5","4.5","0","0","75","","74","2","64","1","","","","","","","","","","","","0","0","0","0"
"14535","Dairy Queen","Beverages","Pina Colada Julius Original, 530 g","Pina Colada Julius Original, 530 g","20","","fl oz","","400","6","6","0","0","90","","89","2","77","2","","","","","","","","","","","","0","0","0","0"
"14536","Dairy Queen","Beverages","Pina Colada Julius Original, 849 g","Pina Colada Julius Original, 849 g","32","","fl oz","","640","10","9","0","5","150","","142","4","124","3","","","","","","","","","","","","0","0","0","0"
"14537","Dairy Queen","Beverages","Strawberry Banana Julius Original, 457 g","Strawberry Banana Julius Original, 457 g","16","","fl oz","","380","6","5","0","0","75","","83","3","69","2","","","","","","","","","","","","0","0","0","0"
"14538","Dairy Queen","Beverages","Strawberry Banana Julius Original, 571 g","Strawberry Banana Julius Original, 571 g","20","","fl oz","","470","8","7","0","5","95","","103","4","86","2","","","","","","","","","","","","0","0","0","0"
"14539","Dairy Queen","Beverages","Strawberry Banana Julius Original, 914 g","Strawberry Banana Julius Original, 914 g","32","","fl oz","","760","12","11","0","5","150","","165","6","137","4","","","","","","","","","","","","0","0","0","0"
"1454","Panera Bread","Soup","Broccoli Cheddar, You Pick Two","Broccoli Cheddar, You Pick Two","225","","g","","200","12","8","0","45","830","","14","5","0","8","","","","","","","","","","","","0","0","0","0"
"14540","Dairy Queen","Beverages","Strawberry Julius Original, 565 g","Strawberry Julius Original, 565 g","20","","fl oz","","370","0","0","0","0","40","","97","2","94","0","","","","","","","","","","","","0","0","0","0"
"14541","Dairy Queen","Beverages","Strawberry Julius Original, 904 g","Strawberry Julius Original, 904 g","32","","fl oz","","580","0","0","0","0","60","","155","2","150","0","","","","","","","","","","","","0","0","0","0"
"14542","Dairy Queen","Beverages","Limeade, Small","Limeade, Small, 388 g","13","","fl oz*","","200","0","0","0","0","0","","41","1","38","0","","","","","","","","","","","","0","0","0","0"
"14543","Dairy Queen","Beverages","Limeade, Medium","Limeade, Medium, 597 g","20","","fl oz*","","300","0","0","0","0","0","","64","3","53","0","","","","","","","","","","","","0","0","0","0"
"14544","Dairy Queen","Beverages","Limeade, Large","Limeade, Large, 866 g","29","","fl oz*","","440","0","0","0","0","0","","93","3","82","0","","","","","","","","","","","","0","0","0","0"
"14545","Dairy Queen","Beverages","Tripleberry Julius Original, 350 g","Tripleberry Julius Original, 350 g","16","","fl oz","","420","6","5","0","0","75","","93","4","79","2","","","","","","","","","","","","0","0","0","0"
"14546","Dairy Queen","Beverages","Tripleberry Julius Original, 438 g","Tripleberry Julius Original, 438 g","20","","fl oz","","520","8","7","0","5","95","","116","5","98","3","","","","","","","","","","","","0","0","0","0"
"14547","Dairy Queen","Beverages","Tripleberry Julius Original, 701 g","Tripleberry Julius Original, 701 g","32","","fl oz","","830","13","11","0","5","150","","186","9","157","4","","","","","","","","","","","","0","0","0","0"
"14548","Dairy Queen","Beverages","3-Berry Blast, 376 g","3-Berry Blast, Orange Julius Premium Fruit Smoothie, 376 g","12","","fl oz","","310","0.5","0","0","5","100","","74","4","61","5","","","","","","","","","","","","0","0","0","0"
"14549","Dairy Queen","Beverages","3-Berry Blast, 601 g","3-Berry Blast, Orange Julius Premium Fruit Smoothie, 601 g","20","","fl oz","","510","1","0","0","5","140","","124","6","104","8","","","","","","","","","","","","0","0","0","0"
"1455","Panera Bread","Soup","Broccoli Cheddar","Broccoli Cheddar","338","","g","","300","19","13","0","65","1250","","21","7","0","12","","","","","","","","","","","","0","0","0","0"
"14550","Dairy Queen","Beverages","3-Berry Blast, 873 g","3-Berry Blast, Orange Julius Premium Fruit Smoothie, 873 g","32","","fl oz","","740","1.5","0","0","5","200","","179","9","146","11","","","","","","","","","","","","0","0","0","0"
"14551","Dairy Queen","Beverages","Berry Pom Twilight, 332 g","Berry Pom Twilight, Orange Julius Premium Fruit Smoothie, 332 g","12","","fl oz","","140","0","0","0","5","45","","34","3","25","2","","","","","","","","","","","","0","0","0","0"
"14552","Dairy Queen","Beverages","Pineapple Berry Daylight, Light, 556 g","Pineapple Berry Daylight, Orange Julius Premium Fruit Smoothie, Light, 556 g","20","","fl oz","","210","0","0","0","5","65","","51","3","39","2","","","","","","","","","","","","0","0","0","0"
"14553","Dairy Queen","Beverages","Strawberry Delight, Light, 988 g","Strawberry Delight, Orange Julius Premium Fruit Smoothie, Light, 988 g","32","","fl oz","","380","0","0","0","5","110","","94","5","74","3","","","","","","","","","","","","0","0","0","0"
"14554","Dairy Queen","Beverages","Tropical Sunlight, Light, 364 g","Tropical Sunlight, Orange Julius Premium Fruit Smoothie, Light, 364 g","12","","fl oz","","130","0","0","0","5","50","","33","2","26","1","","","","","","","","","","","","0","0","0","0"
"14555","Dairy Queen","Beverages","Tropical Sunlight, Light, 412 g","Tropical Sunlight, Orange Julius Premium Fruit Smoothie, Light, 412 g","20","","fl oz","","220","0","0","0","5","80","","54","3","44","2","","","","","","","","","","","","0","0","0","0"
"14556","Dairy Queen","Beverages","Tropical Sunlight, Light, 986 g","Tropical Sunlight, Orange Julius Premium Fruit Smoothie, Light, 986 g","32","","fl oz","","320","0","0","0","5","120","","79","3","65","3","","","","","","","","","","","","0","0","0","0"
"14557","Dairy Queen","Beverages","Mango Passion, 380 g","Mango Passion, Orange Julius Premium Fruit Smoothie, 380 g","12","","fl oz","","230","0","0","0","5","105","","54","1","46","5","","","","","","","","","","","","0","0","0","0"
"14558","Dairy Queen","Beverages","Mango Passion, 609 g","Mango Passion, Orange Julius Premium Fruit Smoothie, 609 g","20","","fl oz","","370","0.5","0","0","5","160","","85","2","74","7","","","","","","","","","","","","0","0","0","0"
"14559","Dairy Queen","Beverages","Mango Passion, 823 g","Mango Passion, Orange Julius Premium Fruit Smoothie, 823 g","32","","fl oz","","490","1","0.5","0","5","220","","114","2","98","10","","","","","","","","","","","","0","0","0","0"
"1456","Panera Bread","Soup","Cream of Chicken & Wild Rice, You Pick Two","Cream of Chicken & Wild Rice, You Pick Two","263","","g","","220","12","6","0","40","1030","","20","2","3","7","","","","","","","","","","","","0","0","0","0"
"14560","Dairy Queen","Beverages","Orange Berry, 423 g","Orange Berry, Orange Julius Premium Fruit Smoothie, 423 g","12","","fl oz","","320","1.5","1","0","5","45","","76","2","65","1","","","","","","","","","","","","0","0","0","0"
"14561","Dairy Queen","Beverages","Orange Berry, 597 g","Orange Berry, Orange Julius Premium Fruit Smoothie, 597 g","20","","fl oz","","410","1.5","1","0","5","50","","99","2","86","1","","","","","","","","","","","","0","0","0","0"
"14562","Dairy Queen","Beverages","Orange Berry, 850 g","Orange Berry, Orange Julius Premium Fruit Smoothie, 850 g","32","","fl oz","","590","2.5","1.5","0","10","70","","141","3","122","1","","","","","","","","","","","","0","0","0","0"
"14563","Dairy Queen","Beverages","Pomegranate & Berries, 380 g","Pomegranate & Berries, Orange Julius Premium Fruit Smoothie, 380 g","12","","fl oz","","250","0","0","0","5","100","","57","2","49","5","","","","","","","","","","","","0","0","0","0"
"14564","Dairy Queen","Beverages","Pomegranate & Berries, 574 g","Pomegranate & Berries, Orange Julius Premium Fruit Smoothie, 574 g","20","","fl oz","","390","0.5","0","0","5","140","","91","3","80","7","","","","","","","","","","","","0","0","0","0"
"14565","Dairy Queen","Beverages","Pomegranate & Berries, 816 g","Pomegranate & Berries, Orange Julius Premium Fruit Smoothie, 816 g","32","","fl oz","","550","1","0","0","5","200","","129","4","113","9","","","","","","","","","","","","0","0","0","0"
"14566","Dairy Queen","Beverages","Strawberry Sensation, 375 g","Strawberry Sensation, Orange Julius Premium Fruit Smoothie, 375 g","12","","fl oz","","280","0","0","0","5","100","","65","2","57","5","","","","","","","","","","","","0","0","0","0"
"14567","Dairy Queen","Beverages","Strawberry Sensation, 571 g","Strawberry Sensation, Orange Julius Premium Fruit Smoothie, 571 g","20","","fl oz","","420","0","0","0","5","150","","99","3","87","7","","","","","","","","","","","","0","0","0","0"
"14568","Dairy Queen","Beverages","Strawberry Sensation, 870 g","Strawberry Sensation, Orange Julius Premium Fruit Smoothie, 870 g","32","","fl oz","","650","0.5","0","0","5","210","","153","4","134","9","","","","","","","","","","","","0","0","0","0"
"14569","Dairy Queen","Beverages","Strawberry Xtreme, 397 g","Strawberry Xtreme, Orange Julius Premium Fruit Smoothie, 397 g","12","","fl oz","","270","0","0","0","5","105","","64","2","52","5","","","","","","","","","","","","0","0","0","0"
"1457","Panera Bread","Soup","Cream of Chicken & Wild Rice","Cream of Chicken & Wild Rice","377","","g","","310","17","8","0","60","1470","","29","3","4","10","","","","","","","","","","","","0","0","0","0"
